CODIGO,nombre,latitud,longitud,DEPARTAMENTO,MUNICIPIO
11020020,GUADUAS [11020020],5.76666667,-76.18333333,Chocó,El Carmen (Choco)
24037330,VERTEDERO PAIPA [24037330],5.76666667,-73.11666667,Boyacá,Paipa
24035200,SENA [24035200],5.76666667,-72.91666667,Boyacá,Sogamoso
26205030,FARALLONES [26205030],5.78333333,-75.61666667,Antioquia,La Pintada
23120100,ALBANIA [23120100],5.78333333,-73.91666667,Santander,Albania (Santander)
29060340,PALMOR EL [29060340],10.77344444,-74.02563889,Magdalena,Ciénaga
15060150,CONEJO EL [15060150],10.77794444,-72.79819444,La Guajira,Fonseca
29040080,POLONUEVO [29040080],10.779,-74.85791667,Atlantico,Polonuevo
29060070,SAN PABLO [29060070],10.80819444,-74.02680556,Magdalena,Ciénaga
29060290,SAN JUAN [29060290],10.766666670000001,-74.16666667,Magdalena,Zona Bananera
28010270,PIZARRA LA [28010270],10.766666670000001,-73.01666666999999,La Guajira,San Juan Del Cesar
15075050,PIZARRA LA [15075050],10.766666670000001,-73.0,La Guajira,San Juan Del Cesar
28010130,SARACHUI [28010130],10.783333330000001,-73.4,Cesar,Valledupar
15060070,JUGUETE EL [15060070],10.786,-72.76836111,La Guajira,Fonseca
29060220,POLY LA [29060220],10.81666667,-74.18333333,Magdalena,Zona Bananera
29067030,SAN PABLO [29067030],10.81666667,-74.03333332999999,Magdalena,Ciénaga
29060330,PLAYA LA [29060330],10.76197222,-74.12047222000001,Magdalena,Zona Bananera
29065030,PRADO SEVILLA [29065030],10.76416667,-74.15472222000001,Magdalena,Zona Bananera
28017080,CORRAL DE PIEDRA [28017080],10.81891667,-73.05508333,La Guajira,San Juan Del Cesar
29067040,SANTA ROSALIA [29067040],10.83080556,-74.12055556000001,Magdalena,Zona Bananera
29045110,JUAN DE ACOSTA [29045110],10.83388889,-75.04611111,Atlantico,Juan De Acosta
29040400,JUAN DE ACOSTA [29040400],10.83333333,-75.03333332999999,Atlantico,Juan De Acosta
16020050,ARBOLEDAS [16020050],7.64444444,-72.79972222,Norte de Santander,Arboledas
23190540,VEGA LA [23190540],7.65083333,-73.18055556,Norte de Santander,Cáchira
23197350,CNO GRANDE [23197350],7.63333333,-73.58333332999999,Santander,Rionegro (Santander)
12015030,IDEMA-MONTECRISANTO [12015030],7.65,-76.68333333,Antioquia,Chigorodó
12010040,TULENAPA [12010040],7.66666667,-76.66666667,Antioquia,Chigorodó
26240090,PUERTO BELGICA [26240090],7.66830556,-75.28444444,Antioquia,Cáceres
23200060,SANTO DOMINGO [23200060],7.6705555599999995,-73.94194444,Bolívar,San Pablo (Bolívar)
23197410,HOYO EL [23197410],7.68472222,-73.50888889,Cesar,San Alberto
16010020,DONJUANA LA 2 [16010020],7.6972222200000004,-72.60138889,Norte de Santander,Bochalema
13010010,MOLINILLO [13010010],7.68333333,-76.05,Córdoba,Tierralta
26250020,TRINIDAD LA HACIENDA [26250020],7.68333333,-75.23333333,Antioquia,Cáceres
12010130,CHIGORODO [12010130],7.7,-76.7,Antioquia,Chigorodó
23187190,EDEN EL [23187190],7.7,-73.83333332999999,Bolívar,San Pablo (Bolívar)
23187200,FE LA [23187200],7.7,-73.81666666999999,Santander,Puerto Wilches
23187210,NO HAY COMO DIOS [23187210],7.7,-73.8,Santander,Puerto Wilches
23197360,VEINTE DE JULIO [23197360],7.7,-73.56666666999999,Norte de Santander,La Esperanza
23190550,SAMARKANDA [23190550],7.7,-73.53333332999999,Santander,Rionegro (Santander)
16010080,DONJUANA LA 1 [16010080],7.7,-72.6,Norte de Santander,Bochalema
24011070,SANTUARIO EL [24011070],6.32393278,-73.46741111,Santander,Contratación
25027420,VICTORIA LA [25027420],8.965,-74.22083332999999,Bolívar,Margarita
12015080,CERRAZON LA [12015080],7.7166666699999995,-76.61666667,Antioquia,Chigorodó
26240050,UNION LA HACIENDA [26240050],7.7166666699999995,-75.35,Antioquia,Cáceres
13010040,FLECHA LA [13010040],7.63333333,-75.96666667,Córdoba,Tierralta
13015010,URRA 2 [13015010],7.73333333,-76.2,Córdoba,Tierralta
26247040,BUENOS AIRES [26247040],7.73333333,-75.43333333,Antioquia,Cáceres
27035030,SANTA MARGARITA [27035030],7.73333333,-74.76666666999999,Antioquia,El Bagre
27030150,ASI ES LA VIDA [27030150],7.73333333,-74.58333332999999,Antioquia,El Bagre
23195140,LLANA LA [23195140],7.73333333,-73.53333332999999,Cesar,San Alberto
25028370,GUAYABAL [25028370],8.95,-74.16666667,Bolívar,Barranco De Loba
25020200,PAILITAS [25020200],8.95,-73.63333333,Cesar,Pailitas
25027520,OREJERO [25027520],8.98222222,-74.71388889,Sucre,Sucre (Sucre)
13070180,CARRILLO [13070180],8.98444444,-75.83177778,Córdoba,San Pelayo
25027330,PENONCITO [25027330],8.989722219999999,-73.94722222,Bolívar,El Peñón (Bolívar)
25027570,PALENQUITO [25027570],8.9985,-74.46169444,Bolívar,Pinillos
25021310,POZON EL [25021310],9.00416667,-74.40583333,Bolívar,Hatillo De Loba
25020750,TABLITAS LAS [25020750],9.011388890000001,-75.16888889,Sucre,San Benito Abad
13077130,POLITO EL [13077130],8.96666667,-75.71666667,Córdoba,Ciénaga De Oro
25028290,NUEVO PORVENIR [25028290],8.96666667,-74.23333333,Bolívar,Margarita
25025290,ARGENTINA LA [25025290],8.96666667,-73.63333333,Cesar,Pailitas
25028200,PUERTO LOPEZ [25028200],8.98333333,-74.38333333,Bolívar,Pinillos
25028310,SAN MIGUEL [25028310],9.0,-73.98333333,Magdalena,El Banco
25028330,LADRILLERAS [25028330],9.0,-73.96666667,Magdalena,El Banco
25027290,SITIO NUEVO [25027290],9.01638889,-74.60563889,Bolívar,Magangué
25027530,BARBOSA [25027530],9.0225,-74.63666667,Bolívar,Magangué
25027860,VILLA TERESA [25027860],9.02397222,-74.97666667,Sucre,San Benito Abad
25021200,NEGRITOS LOS [25021200],9.026666670000001,-74.07944444,Magdalena,El Banco
13077010,SABANA NUEVA [13077010],9.03222222,-75.84583332999999,Córdoba,San Pelayo
28010200,HATICO D LOS INDIO [28010200],10.86022222,-73.11416666999999,La Guajira,San Juan Del Cesar
25027540,MORENEROS BOCA [25027540],9.016666670000001,-74.46666667,Bolívar,Pinillos
25028150,ILUSION LA [25028150],9.016666670000001,-74.43333333,Bolívar,Pinillos
25028320,SALTO EL [25028320],9.016666670000001,-74.0,Magdalena,El Banco
13070030,SABANA NUEVA [13070030],9.033333330000001,-75.83333332999999,Córdoba,San Pelayo
29065070,RUBI EL [29065070],10.85,-74.18333333,Magdalena,Zona Bananera
28010380,PORVENIR [28010380],10.85,-72.93333333,La Guajira,Distracción
29065060,VIRGINIA LA HACIENDA [29065060],10.883333330000001,-74.18333333,Magdalena,Zona Bananera
15060260,ANTILLAS LAS [15060260],10.883333330000001,-72.88333333,La Guajira,Fonseca
29065040,RIO FRIO [29065040],10.9,-74.16666667,Magdalena,Zona Bananera
29065050,SAN PEDRO D LA SIE [29065050],10.9,-74.05,Magdalena,Ciénaga
29060280,SAN ISIDRO [29060280],10.900833330000001,-74.22061111000001,Magdalena,Zona Bananera
29060160,ENANO EL [29060160],10.90219444,-74.18947222000001,Magdalena,Zona Bananera
29067070,RIO FRIO [29067070],10.905416670000001,-74.15411111,Magdalena,Ciénaga
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],10.91777778,-74.77972222000001,Atlantico,Soledad
15067150,PUENTE GUAJIRO - AUT [15067150],10.92644444,-72.80438889,La Guajira,Barrancas
29060310,SEVILLANO [29060310],10.93305556,-74.25244443999999,Magdalena,Ciénaga
25020760,SANTIAGO APOSTOL [25020760],9.00472222,-74.94055556,Sucre,San Benito Abad
25020660,ZAPATOZA [25020660],9.00975,-73.75402778,Cesar,Curumaní
15060060,LOMITAS LAS [15060060],10.935166670000001,-72.68466667,La Guajira,Barrancas
15067080,MAGUEYES LOS [15067080],10.94672222,-72.77227778,La Guajira,Barrancas
15060050,SABANAS DE MANUELA [15060050],10.953,-73.04797222,La Guajira,Distracción
15060190,FONSECA [15060190],10.9,-72.83333332999999,La Guajira,Fonseca
15060290,CERCADO EL - AUTATICO [15060290],10.915138890000001,-73.01152778,La Guajira,Fonseca
15067290,PORCIOSA [15067290],11.232169440000002,-72.513975,La Guajira,Albania (La guajira)
14010100,PINTADA LA [14010100],10.95511111,-74.995,Atlantico,Tubará
29040230,PUERTO COLOMBIA [29040230],10.988333330000001,-74.96966667,Atlantico,Puerto Colombia (Atlántico)
15067170,SAN FRANCISCO [15067170],10.99122222,-72.75608333,La Guajira,Barrancas
29040450,BARRANQUILLA SEDE [29040450],10.997611110000001,-74.79672222,Atlantico,Barranquilla
15067130,POZO HONDO [15067130],10.99855556,-72.81955556000001,La Guajira,Barrancas
15060030,CRUZ LA HACIENDA [15060030],10.96666667,-72.76666666999999,La Guajira,Barrancas
15065020,PUEBLITO EL HACIENDA [15065020],10.98333333,-73.11666667,La Guajira,San Juan Del Cesar
29045100,BASE NAVAL [29045100],11.0,-74.78333332999999,Atlantico,Barranquilla
29060210,PALMA LA [29060210],10.96683333,-74.20469444,Magdalena,Ciénaga
29060120,TASAJERA [29060120],10.97622222,-74.36175,Magdalena,Puebloviejo
23195180,ESCUELA AGRICOLA CACHIRA [23195180],7.73527778,-73.05166666999999,Norte de Santander,Cáchira
12010080,SANTA ISABEL [12010080],7.75,-76.66666667,Antioquia,Carepa
27040030,ESMERALDA LA [27040030],7.75111111,-74.85305556,Antioquia,Caucasia
23190500,SAN ALBERTO [23190500],7.7597222200000004,-73.38833333,Cesar,San Alberto
12010010,TORMENTO EL [12010010],7.76638889,-76.85527778,Antioquia,Turbo
16025030,SALAZAR [16025030],7.77458333,-72.83055556000001,Norte de Santander,Salazar
16027010,POMARROSOS LOS [16027010],7.77833333,-72.82083333,Norte de Santander,Salazar
23180100,SITIO NUEVO [23180100],7.78333333,-73.80083332999999,Santander,Puerto Wilches
23187280,SITIO NUEVO [23187280],7.784,-73.80191667,Santander,Puerto Wilches
27030060,AMACERI [27030060],7.75,-74.73333333,Antioquia,El Bagre
12017080,CAREPA [12017080],7.76336111,-76.65825,Antioquia,Carepa
23190150,ESCUELA AGROPECUARI [23190150],7.76666667,-73.08333332999999,Norte de Santander,Cáchira
13017030,SALTO VIEJO [13017030],7.78333333,-76.23333333,Córdoba,Tierralta
26250090,PIAMONTE [26250090],7.78333333,-75.2,Antioquia,Cáceres
16020390,SALAZAR [16020390],7.78333333,-72.8,Norte de Santander,Salazar
12010050,TOSCANA LA [12010050],7.80805556,-76.70305556000001,Antioquia,Carepa
23190810,PLANES LOS [23190810],7.81261111,-73.32144444,Cesar,San Alberto
12015070,AEROPUERTO LOS CEDROS [12015070],7.81638889,-76.71788889,Antioquia,Carepa
16010010,VILLA DEL ROSARIO [16010010],7.81777778,-72.47777778,Norte de Santander,Villa Del Rosario
12015020,UNIBAN [12015020],7.82591667,-76.65133333,Antioquia,Apartadó
26247010,PALMIRA HACIENDA  - AUT [26247010],7.79677778,-75.37252778,Antioquia,Cáceres
52070040,NORTES LOS [52070040],1.7411111099999999,-77.53111111,Nariño,Cumbitara
12017030,VICTORIA LA [12017030],7.81666667,-76.68333333,Antioquia,Apartadó
12017050,PUENTE CARRETERA [12017050],7.82388889,-76.64805556,Antioquia,Apartadó
25027600,MAJATA [25027600],9.033333330000001,-74.65,Bolívar,Magangué
25028380,ZORRO 1 [25028380],9.033333330000001,-74.65,Bolívar,Mompós
25028390,ZORRO 2 [25028390],9.033333330000001,-74.65,Bolívar,Mompós
25028400,ZORRO 3 [25028400],9.033333330000001,-74.65,Bolívar,Mompós
25020670,RAYA LA [25020670],9.05027778,-73.55972222000001,Cesar,Pailitas
25027850,BELEN [25027850],9.069166670000001,-73.90305556000001,Magdalena,El Banco
25021270,CANDELARIA [25021270],9.07305556,-74.52555556,Bolívar,Mompós
25021180,SANTA CRUZ [25021180],9.078333330000001,-74.68888889,Bolívar,Mompós
25028100,ZORRO EL [25028100],9.033333330000001,-74.61666667,Bolívar,Mompós
25027320,SAN ROQUE [25027320],9.07,-74.16,Bolívar,Margarita
25021380,SAN ROQUE ALERTAS [25021380],9.07,-74.15,Magdalena,El Banco
25028160,LIMONES LOS [25028160],9.033333330000001,-74.46666667,Bolívar,Pinillos
13070330,ICOTEAS LAS [13070330],9.05,-75.76666666999999,Córdoba,Cotorra
25028070,DONA ANA [25028070],9.05,-74.8,Bolívar,Magangué
25028110,CANDELARIA [25028110],9.06666667,-74.53333332999999,Bolívar,Mompós
25028090,SANTA CRUZ [25028090],9.08333333,-74.71666667,Bolívar,Mompós
25021090,SANTA ROSA [25021090],9.09333333,-74.31388889,Bolívar,San Fernando
25021290,JOLON EL [25021290],9.10138889,-74.40888889,Bolívar,San Fernando
25021330,GUAYMARAL [25021330],9.11544444,-74.61347222,Bolívar,Mompós
25020890,CHILLOA [25020890],9.119388890000002,-74.22194444,Bolívar,Margarita
25027550,ALGARROBAL [25027550],9.13152778,-74.04427778,Magdalena,El Banco
13017020,LIMON EL [13017020],7.83333333,-76.26666666999999,Córdoba,Tierralta
13025020,ESMERALDA LA [13025020],7.83333333,-76.25,Córdoba,Tierralta
13070210,COTORRA [13070210],9.033333330000001,-75.78333332999999,Córdoba,Cotorra
13070310,CHIMA [13070310],9.15,-75.61666667,Córdoba,Chima (Córdoba)
13070300,CHIMA [13070300],9.15,-75.61666667,Córdoba,Chima (Córdoba)
13077220,BAJO GRANDE [13077220],9.15,-75.51666666999999,Córdoba,San Andrés De Sotavento
13077260,CUESANTA ABAJO [13077260],9.15,-75.51666666999999,Córdoba,San Andrés De Sotavento
16070020,PISTA LA [16070020],9.11666667,-72.86666667,Norte de Santander,Tibú
13075010,CHIMA [13075010],9.15075,-75.62208333,Córdoba,Chima (Córdoba)
29060080,COCOS LOS   [29060080],11.00597222,-74.68363889,Magdalena,Sitionuevo
15067010,LOMA LINDA [15067010],11.01413889,-72.64444444,La Guajira,Barrancas
15067160,ABAJO BOCATOMA [15067160],11.03305556,-72.70872222,La Guajira,Barrancas
15060040,LAGUNITAS [15060040],11.03436111,-72.87752778,La Guajira,Barrancas
29045120,FLORES LAS [29045120],11.04,-74.82083333,Atlantico,Barranquilla
15060090,GUACAMAYO [15060090],11.06338889,-72.77669444,La Guajira,Hato Nuevo
15067090,CAMPAMENTO [15067090],11.0,-72.66666667,La Guajira,Barrancas
15060280,CERREJON CARBOCOL [15060280],11.0,-72.66666667,La Guajira,Barrancas
15010070,FILTRO DE AGUA [15010070],11.016666670000001,-74.23333333,Magdalena,Ciénaga
15065110,CAURINA [15065110],11.016666670000001,-72.55,La Guajira,Barrancas
15067140,CHANCLETA LA [15067140],11.033333330000001,-72.63333333,La Guajira,Barrancas
15030040,ALTO RIO ANCHO [15030040],11.06666667,-73.46666667,La Guajira,Dibulla
15030050,CERRO CUBA [15030050],11.06666667,-73.4,La Guajira,Dibulla
15065170,ESPINAL EL [15065170],11.06666667,-72.73333333,La Guajira,Hato Nuevo
15067040,GUAMITO HACIENDA [15067040],11.07102778,-72.66822222,La Guajira,Barrancas
15060210,TAJO SUR [15060210],11.076888890000001,-72.675,La Guajira,Barrancas
15067110,REMEDIOS [15067110],11.095916670000001,-72.53480556000001,La Guajira,Albania (La guajira)
15010310,FILO CARTAGENA [15010310],11.100277779999999,-73.84322222,Magdalena,Santa Marta
15065100,CRUZ LA HACIENDA [15065100],11.11586111,-72.70858333,La Guajira,Hato Nuevo
15060120,PALMAR EL HACIENDA [15060120],11.08333333,-72.66666667,La Guajira,Barrancas
15060160,PAJONALES HACIENDA [15060160],11.08333333,-72.6,La Guajira,Barrancas
15010030,GUACHACA 2 [15010030],11.1,-73.85,Magdalena,Santa Marta
15080100,PAN GRANDE [15080100],11.1,-72.45,La Guajira,Maicao
14019040,TAJAMAR OCCIDENTAL [14019040],11.10630556,-74.85472222,Atlantico,Barranquilla
15010160,DELICIAS LAS [15010160],11.11666667,-74.13333333,Magdalena,Santa Marta
15015110,ALTO DE MIRA [15015110],11.0915,-73.93238889,Magdalena,Santa Marta
15060200,ROCHE [15060200],11.07505556,-72.64733333,La Guajira,Barrancas
15010140,TORRE TV [15010140],11.11666667,-74.03333332999999,Magdalena,Santa Marta
15030030,ALTO RIO DIBULLA [15030030],11.11666667,-73.3,La Guajira,Dibulla
15040020,JUANA VIEJA [15040020],11.11666667,-73.05,La Guajira,San Juan Del Cesar
23190110,LIBANO EL [23190110],7.83805556,-73.42805556,Cesar,San Alberto
16025010,CARMEN DE TONCHALA [16025010],7.84888889,-72.56611111000001,Norte de Santander,Cúcuta
16020520,TERMOTASAJERO - AUT [16020520],7.83333333,-72.63333333,Norte de Santander,Durania
11135010,SAUTATA [11135010],7.85,-77.11666667,Chocó,Riosucio (Choco)
13027030,CANAFINA [13027030],7.85,-76.31666666999999,Córdoba,Tierralta
23187060,VIJAGUAL [23187060],7.85,-73.81666666999999,Santander,Puerto Wilches
16010190,ROSARIO EL [16010190],7.85,-72.5,Norte de Santander,Villa Del Rosario
16027310,TERMOTASAJERO - AUT [16027310],7.83333333,-72.63333333,Norte de Santander,Durania
26240100,GUARUMO-LA LUCHA [26240100],7.86291667,-75.21491667,Antioquia,Cáceres
12010060,LORENA LA [12010060],7.863055559999999,-76.68916666999999,Antioquia,Apartadó
16020030,SANTIAGO CAIMITO [16020030],7.86416667,-72.71611111,Norte de Santander,Santiago (Norte de Santander)
12010070,CASCO EL [12010070],7.88444444,-76.64777778,Antioquia,Apartadó
25010010,PUERTO LIBERTADOR [25010010],7.89027778,-75.68,Córdoba,Puerto Libertador
16020010,GRAMALOTE [16020010],7.89194444,-72.79944444,Norte de Santander,Gramalote
16020280,URIMACO [16020280],7.90083333,-72.5925,Norte de Santander,San Cayetano (Norte de Santander)
16020190,CORNEJO [16020190],7.90138889,-72.63416667,Norte de Santander,San Cayetano (Norte de Santander)
12010160,SAN JOSE APARTADO [12010160],7.86666667,-76.6,Antioquia,Apartadó
13017010,DESPENSA LA [13017010],7.86666667,-76.28333332999999,Córdoba,Tierralta
23200020,CANELOS LOS [23200020],7.86666667,-74.16666667,Bolívar,Santa Rosa Del Sur
12017060,APARTADO [12017060],7.87575,-76.62258333,Antioquia,Apartadó
23197080,SAN ALBERTO MIRA 6 [23197080],7.88333333,-73.7,Santander,Puerto Wilches
16027100,CORNEJO [16027100],7.90138889,-72.63388889,Norte de Santander,San Cayetano (Norte de Santander)
25021000,GALERAS [25021000],9.165,-75.05083332999999,Sucre,Galeras
25021260,BARRANCO DE YUCA [25021260],9.17388889,-74.85083333,Bolívar,Magangué
25027690,PUENTE PEATONAL [25027690],9.17713889,-75.02241667,Sucre,Sincé
25020990,HATO NUEVO [25020990],9.178333330000001,-75.19027778,Sucre,Corozal
25021040,MENCHIQUEJO [25021040],9.18805556,-74.04422222000001,Magdalena,El Banco
25020270,SALOA [25020270],9.19316667,-73.73130556000001,Cesar,Chimichagua
25028060,SAN JAVIER [25028060],9.166666670000001,-74.66666667,Bolívar,Mompós
25027710,CULEBRERA LA [25027710],9.18052778,-74.91458333,Sucre,Galeras
16050140,JURISDICCIONES [16050140],7.85,-73.23333333,Norte de Santander,Ábrego
16010170,ESCOBAL EL [16010170],7.85,-72.53333332999999,Norte de Santander,Cúcuta
13077160,VENECIA [13077160],9.18333333,-75.51666666999999,Córdoba,San Andrés De Sotavento
25028050,SAN FRANCISCO [25028050],9.18333333,-74.71666667,Bolívar,Mompós
25021580,CURUMANI D C [25021580],9.18333333,-73.53333332999999,Cesar,Curumaní
25027080,GRACIAS A DIOS HACIENDA [25027080],9.19447222,-73.57652777999999,Cesar,Curumaní
13070430,VENECIA [13070430],9.19527778,-75.54111111,Córdoba,San Andrés De Sotavento
25020250,CURUMANI [25020250],9.19719444,-73.54194444,Cesar,Curumaní
13077170,LORICA [13077170],9.22667222,-75.81500833,Córdoba,Lorica
25020900,SAN SEBASTIAN [25020900],9.233888890000001,-74.35583333,Magdalena,San Sebastián De Buenavista
13077030,PALMA CENTRAL [13077030],9.195611110000002,-75.81819444,Córdoba,Lorica
13077210,ESMERALDA LA [13077210],9.2,-75.56666666999999,Córdoba,San Andrés De Sotavento
13077250,MARIA LA [13077250],9.2,-75.45,Sucre,Sincelejo
13077270,CRUZ CHIQUITA [13077270],9.21666667,-75.5,Córdoba,San Andrés De Sotavento
13087010,JUNIN [13087010],9.23333333,-76.03333332999999,Córdoba,San Bernardo Del Viento
25027920,MAGANGUE [25027920],9.23333333,-74.76666666999999,Bolívar,Magangué
25025110,MAGANGUE [25025110],9.23333333,-74.75,Bolívar,Magangué
25028440,BOMBA SUR [25028440],9.23333333,-74.73333333,Bolívar,Magangué
15060130,ESPERANZA LA HACIENDA [15060130],11.142,-72.50847222,La Guajira,Maicao
25027680,MAGANGUE [25027680],9.24,-74.74166667,Bolívar,Magangué
25021030,SAN ZENON [25021030],9.2475,-74.50194444,Magdalena,San Zenón
25021340,ESPERANZA LA [25021340],9.249166670000001,-74.73611111,Bolívar,Cicuco
15060180,GLORIA LA [15060180],11.13802778,-72.7115,La Guajira,Hato Nuevo
15010010,MINCA [15010010],11.140833330000001,-74.12,Magdalena,Santa Marta
15067060,ESPERANZA LA [15067060],11.142333330000001,-72.50819444,La Guajira,Albania (La guajira)
13080020,LORICA [13080020],9.25,-75.83333332999999,Córdoba,Lorica
13080040,LORICA [13080040],9.25,-75.83333332999999,Córdoba,Lorica
25027840,MAGANGUE [25027840],9.25,-74.76666666999999,Bolívar,Magangué
15067100,MIRA LA [15067100],11.11666667,-72.7,La Guajira,Hato Nuevo
15067030,EJEMPLO EL [15067030],11.11666667,-72.58333332999999,La Guajira,Albania (La guajira)
15060110,EJEMPLO EL [15060110],11.133333330000001,-72.6,La Guajira,Hato Nuevo
15060270,ARENA LA [15060270],11.18913889,-72.72791667,La Guajira,Riohacha
15037010,ANCHO [15037010],11.20505556,-73.46130556,La Guajira,Dibulla
15037030,MINGUEO [1503703],11.21222222,-73.40333333,La Guajira,Dibulla
15065120,LAGUNA D OXIDACION [15065120],11.15,-72.58333332999999,La Guajira,Albania (La guajira)
15060140,SAN FRANCISCO [15060140],11.15,-72.53333332999999,La Guajira,Albania (La guajira)
15067070,HOLANDA LA [15067070],11.166666670000001,-72.53333332999999,La Guajira,Albania (La guajira)
15065090,AEROPUERTO INTERCOR [15065090],11.166666670000001,-72.5,La Guajira,Albania (La guajira)
15017010,GAIRA [15017010],11.18333333,-74.18333333,Magdalena,Santa Marta
15010100,PLTA GAIRA [15010100],11.18333333,-74.16666667,Magdalena,Santa Marta
